-83.75 31.25 8.9
-83.25 31.25 9.1
-82.75 31.25 9.4
-82.25 31.25 9.9
-81.75 31.25 10.7
-81.25 31.25 12.1
-80.75 31.25 14.1
-80.25 31.25 15.9
-79.75 31.25 17.4
-79.25 31.25 18.4
-78.75 31.25 18.8
-78.25 31.25 19
-77.75 31.25 19
-77.25 31.25 0
-76.75 31.25 0
-76.25 31.25 0
-75.75 31.25 0
-75.25 31.25 0
-74.75 31.25 0
-74.25 31.25 0
-73.75 31.25 0
-73.25 31.25 0
-91.25 31.75 7.8
-90.75 31.75 7.7
-90.25 31.75 7.6
-89.75 31.75 7.6
-89.25 31.75 7.7
-88.75 31.75 7.7
-88.25 31.75 7.8
-87.75 31.75 7.9
-87.25 31.75 7.9
-86.75 31.75 7.8
-86.25 31.75 7.8
-85.75 31.75 7.9
-85.25 31.75 8
-84.75 31.75 8.1
-84.25 31.75 8.1
-83.75 31.75 8.2
-83.25 31.75 8.4
-82.75 31.75 8.7
-82.25 31.75 9.1
-81.75 31.75 9.7
-81.25 31.75 10.6
-80.75 31.75 12.4
-80.25 31.75 14.4
-79.75 31.75 16
-79.25 31.75 17.2
-78.75 31.75 18
-78.25 31.75 18.4
-77.75 31.75 18.6
-77.25 31.75 0
-76.75 31.75 0
-76.25 31.75 0
-75.75 31.75 0
-75.25 31.75 0
-74.75 31.75 0
-74.25 31.75 0
-73.75 31.75 0
-73.25 31.75 0
-91.25 32.25 7.3
-90.75 32.25 7.1
-90.25 32.25 7.1
-89.75 32.25 7
-89.25 32.25 7
-88.75 32.25 7
-88.25 32.25 7.2
-87.75 32.25 7.3
-87.25 32.25 7.3
-86.75 32.25 7.3
-86.25 32.25 7.2
-85.75 32.25 7.2
-85.25 32.25 7.3
-84.75 32.25 7.3
-84.25 32.25 7.3
-83.75 32.25 7.5
-83.25 32.25 7.8
-82.75 32.25 8
-82.25 32.25 8.4
-81.75 32.25 8.7
-81.25 32.25 9.3
-80.75 32.25 10.5
-80.25 32.25 12.2
-79.75 32.25 14
-79.25 32.25 15.6
-78.75 32.25 16.7
-78.25 32.25 17.3
-77.75 32.25 17.7
-77.25 32.25 0
-76.75 32.25 0
-76.25 32.25 0
-75.75 32.25 0
-75.25 32.25 0
-74.75 32.25 0
-74.25 32.25 0
-73.75 32.25 0
-73.25 32.25 0
-91.25 32.75 6.7
-90.75 32.75 6.6
-90.25 32.75 6.6
-89.75 32.75 6.5
-89.25 32.75 6.4
-88.75 32.75 6.4
-88.25 32.75 6.6
-87.75 32.75 6.7
-87.25 32.75 6.7
-86.75 32.75 6.6
-86.25 32.75 6.4
-85.75 32.75 6.4
-85.25 32.75 6.4
-84.75 32.75 6.4
-84.25 32.75 6.6
-83.75 32.75 6.8
-83.25 32.75 7.1
-82.75 32.75 7.3
-82.25 32.75 7.6
-81.75 32.75 7.8
-81.25 32.75 8.2
-80.75 32.75 8.8
-80.25 32.75 9.8
-79.75 32.75 11.2
-79.25 32.75 13.1
-78.75 32.75 14.8
-78.25 32.75 15.8
-77.75 32.75 16.5
-77.25 32.75 0
-76.75 32.75 0
-76.25 32.75 0
-75.75 32.75 0
-75.25 32.75 0
-74.75 32.75 0
-74.25 32.75 0
-73.75 32.75 0
-73.25 32.75 0
-91.25 33.25 6
-90.75 33.25 6.1
-90.25 33.25 6.1
-89.75 33.25 6
-89.25 33.25 5.8
-88.75 33.25 5.8
-88.25 33.25 6
-87.75 33.25 6
-87.25 33.25 5.9
-86.75 33.25 5.8
-86.25 33.25 5.6
-85.75 33.25 5.5
-85.25 33.25 5.5
-84.75 33.25 5.6
-84.25 33.25 5.7
-83.75 33.25 6.1
-83.25 33.25 6.3
-82.75 33.25 6.5
-82.25 33.25 6.8
-81.75 33.25 7
-81.25 33.25 7.1
-80.75 33.25 7.5
-80.25 33.25 7.8
-79.75 33.25 8.8
-79.25 33.25 10.3
-78.75 33.25 12.3
-78.25 33.25 13.6
-77.75 33.25 14.8
-77.25 33.25 0
-76.75 33.25 0
-76.25 33.25 0
-75.75 33.25 0
-75.25 33.25 0
-74.75 33.25 0
-74.25 33.25 0
-73.75 33.25 0
-73.25 33.25 0
-91.25 33.75 5.4
-90.75 33.75 5.4
-90.25 33.75 5.4
-89.75 33.75 5.3
-89.25 33.75 5.2
-88.75 33.75 5.2
-88.25 33.75 5.3
-87.75 33.75 5.2
-87.25 33.75 5.1
-86.75 33.75 5
-86.25 33.75 4.9
-85.75 33.75 4.8
-85.25 33.75 4.8
-84.75 33.75 4.8
-84.25 33.75 4.9
-83.75 33.75 5.2
-83.25 33.75 5.5
-82.75 33.75 5.8
-82.25 33.75 6.1
-81.75 33.75 6.2
-81.25 33.75 6.3
-80.75 33.75 6.5
-80.25 33.75 6.7
-79.75 33.75 7.1
-79.25 33.75 7.9
-78.75 33.75 9.2
-78.25 33.75 10.1
-77.75 33.75 11.9
-77.25 33.75 0
-76.75 33.75 0
-76.25 33.75 0
-75.75 33.75 0
-75.25 33.75 0
-74.75 33.75 0
-74.25 33.75 0
-73.75 33.75 0
-73.25 33.75 0
-91.25 34.25 4.7
-90.75 34.25 4.7
-90.25 34.25 4.6
-89.75 34.25 4.5
-89.25 34.25 4.4
-88.75 34.25 4.4
-88.25 34.25 4.6
-87.75 34.25 4.3
-87.25 34.25 4.2
-86.75 34.25 4.1
-86.25 34.25 4.1
-85.75 34.25 4.1
-85.25 34.25 4.2
-84.75 34.25 4.1
-84.25 34.25 3.9
-83.75 34.25 4.2
-83.25 34.25 4.7
-82.75 34.25 5
-82.25 34.25 5.3
-81.75 34.25 5.4
-81.25 34.25 5.5
-80.75 34.25 5.7
-80.25 34.25 5.8
-79.75 34.25 6
-79.25 34.25 6.2
-78.75 34.25 6.7
-78.25 34.25 7.1
-77.75 34.25 8.7
-77.25 34.25 10.7
-76.75 34.25 12.5
-76.25 34.25 14.1
-75.75 34.25 15.3
-75.25 34.25 16
-74.75 34.25 16.3
-74.25 34.25 0
-73.75 34.25 0
-73.25 34.25 0
-91.25 34.75 4.1
-90.75 34.75 4.1
-90.25 34.75 3.9
-89.75 34.75 3.8
-89.25 34.75 3.7
-88.75 34.75 3.7
-88.25 34.75 3.8
-87.75 34.75 3.6
-87.25 34.75 3.4
-86.75 34.75 3.3
-86.25 34.75 3.2
-85.75 34.75 3.2
-85.25 34.75 3.5
-84.75 34.75 3.4
-84.25 34.75 2.8
-83.75 34.75 2.7
-83.25 34.75 3.2
-82.75 34.75 3.7
-82.25 34.75 4.2
-81.75 34.75 4.5
-81.25 34.75 4.6
-80.75 34.75 4.8
-80.25 34.75 4.9
-79.75 34.75 5.1
-79.25 34.75 5.2
-78.75 34.75 5.3
-78.25 34.75 5.4
-77.75 34.75 6.3
-77.25 34.75 7.6
-76.75 34.75 9.3
-76.25 34.75 11.6
-75.75 34.75 13.4
-75.25 34.75 14.7
-74.75 34.75 15.5
-74.25 34.75 0
-73.75 34.75 0
-73.25 34.75 0
-91.25 35.25 3.5
-90.75 35.25 3.5
-90.25 35.25 3.3
-89.75 35.25 3.2
-89.25 35.25 3
-88.75 35.25 3
-88.25 35.25 3.1
-87.75 35.25 2.9
-87.25 35.25 2.7
-86.75 35.25 2.6
-86.25 35.25 2.5
-85.75 35.25 2.3
-85.25 35.25 2.6
-84.75 35.25 2.7
-84.25 35.25 2.4
-83.75 35.25 1.5
-83.25 35.25 1.5
-82.75 35.25 1.9
-82.25 35.25 2.7
-81.75 35.25 3.4
-81.25 35.25 3.7
-80.75 35.25 3.8
-80.25 35.25 4
-79.75 35.25 4.2
-79.25 35.25 4.3
-78.75 35.25 4.4
-78.25 35.25 4.5
-77.75 35.25 4.8
-77.25 35.25 5.4
-76.75 35.25 6.7
-76.25 35.25 8.6
-75.75 35.25 10.7
-75.25 35.25 12.6
-74.75 35.25 14.1
-74.25 35.25 0
-73.75 35.25 0
-73.25 35.25 0
-91.25 35.75 2.8
-90.75 35.75 2.9
-90.25 35.75 2.8
-89.75 35.75 2.7
-89.25 35.75 2.5
-88.75 35.75 2.3
-88.25 35.75 2.4
-87.75 35.75 2.3
-87.25 35.75 2.2
-86.75 35.75 2.1
-86.25 35.75 2.1
-85.75 35.75 1.8
-85.25 35.75 1.7
-84.75 35.75 1.9
-84.25 35.75 2.2
-83.75 35.75 1.6
-83.25 35.75 1.2
-82.75 35.75 0.9
-82.25 35.75 1.1
-81.75 35.75 1.7
-81.25 35.75 2.6
-80.75 35.75 2.9
-80.25 35.75 3.1
-79.75 35.75 3.2
-79.25 35.75 3.4
-78.75 35.75 3.6
-78.25 35.75 3.8
-77.75 35.75 3.9
-77.25 35.75 4.3
-76.75 35.75 5
-76.25 35.75 6.1
-75.75 35.75 8
-75.25 35.75 10.2
-74.75 35.75 12.2
-74.25 35.75 0
-73.75 35.75 0
-73.25 35.75 0
-91.25 36.25 2
-90.75 36.25 2.1
-90.25 36.25 2.1
-89.75 36.25 2.1
-89.25 36.25 1.9
-88.75 36.25 1.6
-88.25 36.25 1.7
-87.75 36.25 1.6
-87.25 36.25 1.6
-86.75 36.25 1.6
-86.25 36.25 1.6
-85.75 36.25 1.5
-85.25 36.25 1.1
-84.75 36.25 1.1
-84.25 36.25 1.3
-83.75 36.25 1.5
-83.25 36.25 1.2
-82.75 36.25 0.8
-82.25 36.25 0.3
-81.75 36.25 0.1
-81.25 36.25 1
-80.75 36.25 1.6
-80.25 36.25 2
-79.75 36.25 2.3
-79.25 36.25 2.6
-78.75 36.25 2.8
-78.25 36.25 3
-77.75 36.25 3.2
-77.25 36.25 3.5
-76.75 36.25 4
-76.25 36.25 4.7
-75.75 36.25 6.3
-75.25 36.25 8.4
-74.75 36.25 10.4
-74.25 36.25 0
-73.75 36.25 0
-73.25 36.25 0
-91.25 36.75 0.9
-90.75 36.75 1.2
-90.25 36.75 1.3
-89.75 36.75 1.2
-89.25 36.75 1.1
-88.75 36.75 0.9
-88.25 36.75 0.9
-87.75 36.75 0.9
-87.25 36.75 0.9
-86.75 36.75 0.9
-86.25 36.75 0.8
-85.75 36.75 0.9
-85.25 36.75 0.8
-84.75 36.75 0.6
-84.25 36.75 0.6
-83.75 36.75 0.6
-83.25 36.75 0.4
-82.75 36.75 0.2
-82.25 36.75 -0.1
-81.75 36.75 -0.6
-81.25 36.75 -0.6
-80.75 36.75 0.1
-80.25 36.75 0.8
-79.75 36.75 1.4
-79.25 36.75 1.9
-78.75 36.75 2.1
-78.25 36.75 2.3
-77.75 36.75 2.6
-77.25 36.75 2.9
-76.75 36.75 3.2
-76.25 36.75 3.9
-75.75 36.75 5.5
-75.25 36.75 7.2
-74.75 36.75 8.9
-74.25 36.75 0
-73.75 36.75 0
-73.25 36.75 0
-91.25 37.25 -0.1
-90.75 37.25 0.1
-90.25 37.25 0.2
-89.75 37.25 0.3
-89.25 37.25 0.2
-88.75 37.25 0.2
-88.25 37.25 0.2
-87.75 37.25 0.2
-87.25 37.25 0.2
-86.75 37.25 0.2
-86.25 37.25 0.1
-85.75 37.25 0.1
-85.25 37.25 0.1
-84.75 37.25 0.1
-84.25 37.25 0.2
-83.75 37.25 0.2
-83.25 37.25 0.1
-82.75 37.25 -0.1
-82.25 37.25 -0.2
-81.75 37.25 -0.7
-81.25 37.25 -1.4
-80.75 37.25 -1
-80.25 37.25 -0.4
-79.75 37.25 0.2
-79.25 37.25 0.9
-78.75 37.25 1.3
-78.25 37.25 1.6
-77.75 37.25 1.9
-77.25 37.25 2.2
-76.75 37.25 2.6
-76.25 37.25 3.3
-75.75 37.25 4.5
-75.25 37.25 6
-74.75 37.25 7.6
-74.25 37.25 0
-73.75 37.25 0
-73.25 37.25 0
-91.25 37.75 -0.7
-90.75 37.75 -0.6
-90.25 37.75 -0.6
-89.75 37.75 -0.5
-89.25 37.75 -0.5
-88.75 37.75 -0.6
-88.25 37.75 -0.5
-87.75 37.75 -0.4
-87.25 37.75 -0.4
-86.75 37.75 -0.4
-86.25 37.75 -0.5
-85.75 37.75 -0.5
-85.25 37.75 -0.5
-84.75 37.75 -0.5
-84.25 37.75 -0.5
-83.75 37.75 -0.4
-83.25 37.75 -0.2
-82.75 37.75 -0.1
-82.25 37.75 -0.1
-81.75 37.75 -0.6
-81.25 37.75 -1.4
-80.75 37.75 -2
-80.25 37.75 -1.8
-79.75 37.75 -1.2
-79.25 37.75 -0.5
-78.75 37.75 0.4
-78.25 37.75 0.9
-77.75 37.75 1.2
-77.25 37.75 1.5
-76.75 37.75 2
-76.25 37.75 2.6
-75.75 37.75 3.1
-75.25 37.75 4.4
-74.75 37.75 6.1
-74.25 37.75 0
-73.75 37.75 0
-73.25 37.75 0
-91.25 38.25 -1.1
-90.75 38.25 -1
-90.25 38.25 -1
-89.75 38.25 -1.1
-89.25 38.25 -1.2
-88.75 38.25 -1.3
-88.25 38.25 -1.1
-87.75 38.25 -1.1
-87.25 38.25 -1.1
-86.75 38.25 -1.2
-86.25 38.25 -1.2
-85.75 38.25 -1.1
-85.25 38.25 -1
-84.75 38.25 -1
-84.25 38.25 -1
-83.75 38.25 -0.9
-83.25 38.25 -0.8
-82.75 38.25 -0.6
-82.25 38.25 -0.5
-81.75 38.25 -0.6
-81.25 38.25 -1
-80.75 38.25 -2.3
-80.25 38.25 -2.9
-79.75 38.25 -2.8
-79.25 38.25 -2
-78.75 38.25 -0.9
-78.25 38.25 -0.1
-77.75 38.25 0.4
-77.25 38.25 0.8
-76.75 38.25 1.2
-76.25 38.25 1.7
-75.75 38.25 1.6
-75.25 38.25 2.8
-74.75 38.25 4.4
-74.25 38.25 0
-73.75 38.25 0
-73.25 38.25 0
-91.25 38.75 -1.8
-90.75 38.75 -1.7
-90.25 38.75 -1.8
-89.75 38.75 -1.9
-89.25 38.75 -2
-88.75 38.75 -2
-88.25 38.75 -2
-87.75 38.75 -1.9
-87.25 38.75 -1.9
-86.75 38.75 -2
-86.25 38.75 -2
-85.75 38.75 -1.9
-85.25 38.75 -1.8
-84.75 38.75 -1.6
-84.25 38.75 -1.5
-83.75 38.75 -1.6
-83.25 38.75 -1.5
-82.75 38.75 -1.3
-82.25 38.75 -1.1
-81.75 38.75 -1.1
-81.25 38.75 -1.2
-80.75 38.75 -1.8
-80.25 38.75 -2.9
-79.75 38.75 -3.4
-79.25 38.75 -3
-78.75 38.75 -2
-78.25 38.75 -1.1
-77.75 38.75 -0.5
-77.25 38.75 -0.1
-76.75 38.75 0.3
-76.25 38.75 0.6
-75.75 38.75 0.6
-75.25 38.75 1.6
-74.75 38.75 3
-74.25 38.75 4.6
-73.75 38.75 5.9
-73.25 38.75 6.9
-91.25 39.25 -2.7
-90.75 39.25 -2.6
-90.25 39.25 -2.6
-89.75 39.25 -2.7
-89.25 39.25 -2.7
-88.75 39.25 -2.8
-88.25 39.25 -2.8
-87.75 39.25 -2.7
-87.25 39.25 -2.7
-86.75 39.25 -2.7
-86.25 39.25 -2.7
-85.75 39.25 -2.8
-85.25 39.25 -2.7
-84.75 39.25 -2.5
-84.25 39.25 -2.4
-83.75 39.25 -2.5
-83.25 39.25 -2.3
-82.75 39.25 -2.2
-82.25 39.25 -2
-81.75 39.25 -1.9
-81.25 39.25 -2
-80.75 39.25 -2.1
-80.25 39.25 -2.7
-79.75 39.25 -3.3
-79.25 39.25 -3.4
-78.75 39.25 -2.5
-78.25 39.25 -1.9
-77.75 39.25 -1.5
-77.25 39.25 -1.2
-76.75 39.25 -0.9
-76.25 39.25 -0.5
-75.75 39.25 -0.2
-75.25 39.25 0.3
-74.75 39.25 1.2
-74.25 39.25 2.6
-73.75 39.25 4.4
-73.25 39.25 5.6
-91.25 39.75 -3.4
-90.75 39.75 -3.3
-90.25 39.75 -3.3
-89.75 39.75 -3.4
-89.25 39.75 -3.4
-88.75 39.75 -3.5
-88.25 39.75 -3.4
-87.75 39.75 -3.4
-87.25 39.75 -3.4
-86.75 39.75 -3.5
-86.25 39.75 -3.5
-85.75 39.75 -3.6
-85.25 39.75 -3.6
-84.75 39.75 -3.5
-84.25 39.75 -3.3
-83.75 39.75 -3.3
-83.25 39.75 -3.1
-82.75 39.75 -3
-82.25 39.75 -2.8
-81.75 39.75 -2.8
-81.25 39.75 -2.8
-80.75 39.75 -2.8
-80.25 39.75 -3
-79.75 39.75 -3.4
-79.25 39.75 -3.8
-78.75 39.75 -3.4
-78.25 39.75 -2.9
-77.75 39.75 -2.7
-77.25 39.75 -2.4
-76.75 39.75 -2
-76.25 39.75 -1.7
-75.75 39.75 -1.4
-75.25 39.75 -1.1
-74.75 39.75 -0.4
-74.25 39.75 0.8
-73.75 39.75 3
-73.25 39.75 4.4
-91.25 40.25 -4.1
-90.75 40.25 -4.1
-90.25 40.25 -4.1
-89.75 40.25 -4.1
-89.25 40.25 -4.2
-88.75 40.25 -4.2
-88.25 40.25 -4.1
-87.75 40.25 -4
-87.25 40.25 -4
-86.75 40.25 -4.1
-86.25 40.25 -4.1
-85.75 40.25 -4.1
-85.25 40.25 -4.1
-84.75 40.25 -4
-84.25 40.25 -3.8
-83.75 40.25 -3.9
-83.25 40.25 -3.8
-82.75 40.25 -3.8
-82.25 40.25 -3.6
-81.75 40.25 -3.5
-81.25 40.25 -3.5
-80.75 40.25 -3.4
-80.25 40.25 -3.4
-79.75 40.25 -3.6
-79.25 40.25 -4.1
-78.75 40.25 -4.3
-78.25 40.25 -3.9
-77.75 40.25 -3.5
-77.25 40.25 -3.2
-76.75 40.25 -2.9
-76.25 40.25 -2.8
-75.75 40.25 -2.6
-75.25 40.25 -2.2
-74.75 40.25 -1.6
-74.25 40.25 -0.6
-73.75 40.25 1.4
-73.25 40.25 2.6
-91.25 40.75 -4.9
-90.75 40.75 -4.9
-90.25 40.75 -5
-89.75 40.75 -5
-89.25 40.75 -5
-88.75 40.75 -4.9
-88.25 40.75 -4.7
-87.75 40.75 -4.6
-87.25 40.75 -4.5
-86.75 40.75 -4.5
-86.25 40.75 -4.5
-85.75 40.75 -4.5
-85.25 40.75 -4.3
-84.75 40.75 -4.2
-84.25 40.75 -4.1
-83.75 40.75 -4.2
-83.25 40.75 -4.2
-82.75 40.75 -4.3
-82.25 40.75 -4.2
-81.75 40.75 -4.1
-81.25 40.75 -4.2
-80.75 40.75 -4.1
-80.25 40.75 -4
-79.75 40.75 -4.2
-79.25 40.75 -4.5
-78.75 40.75 -4.9
-78.25 40.75 -4.7
-77.75 40.75 -4.4
-77.25 40.75 -4.1
-76.75 40.75 -3.9
-76.25 40.75 -4
-75.75 40.75 -4
-75.25 40.75 -3.7
-74.75 40.75 -3.1
-74.25 40.75 -2.3
-73.75 40.75 -1.1
-73.25 40.75 0.2
-91.25 41.25 -5.7
-90.75 41.25 -5.7
-90.25 41.25 -5.8
-89.75 41.25 -5.8
-89.25 41.25 -5.7
-88.75 41.25 -5.6
-88.25 41.25 -5.3
-87.75 41.25 -5
-87.25 41.25 -4.8
-86.75 41.25 -4.6
-86.25 41.25 -4.8
-85.75 41.25 -4.8
-85.25 41.25 -4.7
-84.75 41.25 -4.6
-84.25 41.25 -4.4
-83.75 41.25 -4.4
-83.25 41.25 -4.2
-82.75 41.25 -4
-82.25 41.25 -3.8
-81.75 41.25 -3.9
-81.25 41.25 -4.4
-80.75 41.25 -4.5
-80.25 41.25 -4.7
-79.75 41.25 -4.9
-79.25 41.25 -5.2
-78.75 41.25 -5.6
-78.25 41.25 -5.6
-77.75 41.25 -5.4
-77.25 41.25 -5.2
-76.75 41.25 -5.1
-76.25 41.25 -5.1
-75.75 41.25 -5.3
-75.25 41.25 -5
-74.75 41.25 -4.6
-74.25 41.25 -4.1
-73.75 41.25 -3.4
-73.25 41.25 -2.5
-91.25 41.75 -6.7
-90.75 41.75 -6.7
-90.25 41.75 -6.7
-89.75 41.75 -6.7
-89.25 41.75 -6.6
-88.75 41.75 -6.5
-88.25 41.75 -6.1
-87.75 41.75 -4.9
-87.25 41.75 -3.9
-86.75 41.75 -3.6
-86.25 41.75 -4.4
-85.75 41.75 -5
-85.25 41.75 -5.2
-84.75 41.75 -5.2
-84.25 41.75 -5.1
-83.75 41.75 -4.8
-83.25 41.75 -4.2
-82.75 41.75 -3.8
-82.25 41.75 -3.4
-81.75 41.75 0
-81.25 41.75 0
-80.75 41.75 0
-80.25 41.75 0
-79.75 41.75 0
-79.25 41.75 0
-78.75 41.75 0
-78.25 41.75 0
-77.75 41.75 -6.2
-77.25 41.75 -6
-76.75 41.75 -5.8
-76.25 41.75 -5.8
-75.75 41.75 -6
-75.25 41.75 -6.1
-74.75 41.75 -6
-74.25 41.75 -5.6
-73.75 41.75 -4.8
-73.25 41.75 -4.8
-91.25 42.25 -7.8
-90.75 42.25 -7.8
-90.25 42.25 -7.7
-89.75 42.25 -7.6
-89.25 42.25 -7.6
-88.75 42.25 -7.4
-88.25 42.25 -6.9
-87.75 42.25 -4.6
-87.25 42.25 -2.6
-86.75 42.25 -2.1
-86.25 42.25 0
-85.75 42.25 0
-85.25 42.25 0
-84.75 42.25 0
-84.25 42.25 0
-83.75 42.25 0
-83.25 42.25 0
-82.75 42.25 0
-82.25 42.25 0
-81.75 42.25 0
-81.25 42.25 0
-80.75 42.25 0
-80.25 42.25 0
-79.75 42.25 0
-79.25 42.25 0
-78.75 42.25 0
-78.25 42.25 0
-77.75 42.25 -6.3
-77.25 42.25 -6
-76.75 42.25 -5.9
-76.25 42.25 -6.1
-75.75 42.25 -6.4
-75.25 42.25 -6.8
-74.75 42.25 -6.9
-74.25 42.25 -6.6
-73.75 42.25 -5.9
-73.25 42.25 -6.2
-91.25 42.75 -8.9
-90.75 42.75 -8.8
-90.25 42.75 -8.7
-89.75 42.75 -8.6
-89.25 42.75 -8.4
-88.75 42.75 -8.2
-88.25 42.75 -7.7
-87.75 42.75 -4.8
-87.25 42.75 -2.2
-86.75 42.75 -1.7
-86.25 42.75 0
-85.75 42.75 0
-85.25 42.75 0
-84.75 42.75 0
-84.25 42.75 0
-83.75 42.75 0
-83.25 42.75 0
-82.75 42.75 0
-82.25 42.75 0
-81.75 42.75 0
-81.25 42.75 0
-80.75 42.75 0
-80.25 42.75 0
-79.75 42.75 0
-79.25 42.75 0
-78.75 42.75 0
-78.25 42.75 0
-77.75 42.75 -5.5
-77.25 42.75 -5.4
-76.75 42.75 -5.4
-76.25 42.75 -6
-75.75 42.75 -6.6
-75.25 42.75 -7.1
-74.75 42.75 -7.3
-74.25 42.75 -7
-73.75 42.75 -6.4
-73.25 42.75 -7.2
-91.25 43.25 0
-90.75 43.25 0
-90.25 43.25 0
-89.75 43.25 0
-89.25 43.25 0
-88.75 43.25 0
-88.25 43.25 0
-87.75 43.25 0
-87.25 43.25 0
-86.75 43.25 0
-86.25 43.25 0
-85.75 43.25 0
-85.25 43.25 0
-84.75 43.25 0
-84.25 43.25 0
-83.75 43.25 0
-83.25 43.25 0
-82.75 43.25 0
-82.25 43.25 0
-81.75 43.25 0
-81.25 43.25 0
-80.75 43.25 0
-80.25 43.25 0
-79.75 43.25 0
-79.25 43.25 0
-78.75 43.25 0
-78.25 43.25 0
-77.75 43.25 -3.3
-77.25 43.25 -3.3
-76.75 43.25 -3.7
-76.25 43.25 -4.8
-75.75 43.25 -6.6
-75.25 43.25 -7.8
-74.75 43.25 -8.4
-74.25 43.25 -8.4
-73.75 43.25 -7.5
-73.25 43.25 -7.9
